id_student,gender,region,highest_education,imd_band,age_band,studied_credits,disability,final_result,score,sum_click,retry_count
676642,1,9,2,10,0,60,0,1,0.0,2.0,0
677012,0,8,0,3,0,240,0,1,0.0,0.0,0
677449,1,11,0,1,0,60,1,1,0.0,0.0,0
677988,0,6,2,3,0,60,0,1,0.0,1.0,0
678262,0,9,0,7,0,120,0,1,0.0,3.0,0
678737,1,9,2,10,1,120,0,1,0.0,2.0,0
679000,1,1,2,7,0,180,1,1,0.0,3.0,0
679234,0,0,0,8,0,120,0,1,0.0,0.0,0
679388,0,9,0,4,0,120,0,1,0.0,1.0,0
679427,1,0,2,2,0,120,0,1,0.0,3.0,0
680612,1,9,0,2,0,60,0,1,0.0,2.0,0
680807,1,5,1,4,0,120,0,0,0.0,1.0,0
680846,1,4,2,6,0,60,0,1,0.0,0.0,0
681182,1,11,1,2,0,60,0,1,0.0,1.0,0
681210,1,5,2,8,0,180,0,1,0.0,3.0,0
681638,0,3,0,1,0,120,0,1,0.0,0.0,0
681695,0,7,2,2,0,120,0,1,0.0,1.0,0
681960,1,12,2,2,0,210,0,1,0.0,0.0,0
682242,0,8,0,4,0,90,0,0,0.0,0.0,0
683340,0,11,0,1,0,120,0,1,0.0,0.0,0
684215,1,7,2,5,0,60,0,1,0.0,0.0,0
684712,1,0,1,5,0,60,0,1,0.0,4.0,0
684886,0,7,2,2,0,120,0,1,0.0,0.0,0
684887,1,7,2,2,0,120,0,1,0.0,0.0,0
685033,1,0,0,10,0,120,0,1,0.0,1.0,0
685123,1,12,0,10,0,60,0,1,0.0,2.0,0
685403,1,7,0,4,0,60,0,1,0.0,0.0,0
685546,1,4,0,4,0,90,0,1,0.0,1.0,0
685639,1,11,1,1,0,60,0,1,0.0,1.0,0
685661,0,9,0,8,1,60,0,1,0.0,0.0,0
686313,0,5,0,10,0,60,0,1,0.0,1.0,0
687715,1,7,2,5,0,60,0,1,0.0,1.0,0
687777,0,6,2,9,0,120,0,1,0.0,2.0,0
688128,0,11,2,6,0,120,0,1,0.0,2.0,0
688213,1,5,0,4,0,120,0,1,0.0,1.0,0
688285,0,1,2,4,1,120,0,1,0.0,0.0,0
688615,0,6,1,1,0,90,0,1,0.0,0.0,0
688656,0,0,3,8,0,60,0,1,0.0,3.0,0
688665,0,9,0,3,0,60,0,0,0.0,2.0,0
688805,0,8,1,10,1,120,0,1,0.0,0.0,0
688849,1,6,2,7,0,120,0,1,0.0,1.0,0
689816,0,0,2,6,0,120,0,1,0.0,1.0,0
689999,0,5,0,7,0,120,0,1,0.0,2.0,0
690118,1,11,2,9,1,120,0,1,0.0,2.0,0
690181,0,1,0,2,0,120,0,1,0.0,2.0,0
690240,0,3,0,7,0,120,0,1,0.0,2.0,0
690600,1,6,2,5,0,120,0,1,0.0,2.0,0
690780,0,3,0,6,0,120,0,1,0.0,2.0,0
690843,1,10,1,5,1,180,0,1,0.0,2.0,0
691040,0,4,2,6,0,120,0,1,0.0,1.0,0
691212,0,9,2,8,0,90,0,0,0.0,1.0,0
691748,1,0,2,3,0,60,0,0,0.0,2.0,0
692664,1,5,0,2,0,60,0,1,0.0,0.0,0
693047,1,5,2,5,1,120,1,1,0.0,2.0,0
693310,1,12,2,1,0,120,0,1,0.0,1.0,0
693863,0,0,1,10,0,120,0,1,0.0,1.0,0
693926,0,5,2,5,0,60,0,1,0.0,0.0,0
694225,1,10,0,4,0,60,0,1,0.0,4.0,0
694753,1,9,0,4,0,120,0,1,0.0,1.0,0
694802,1,3,2,2,0,120,0,1,0.0,0.0,0
695794,1,11,2,1,0,120,0,1,0.0,2.0,0
695799,0,8,1,7,0,60,0,1,0.0,2.0,0
695956,0,10,1,5,1,120,0,1,0.0,10.0,0
696265,1,12,0,1,0,120,0,1,0.0,2.0,0
696546,1,9,2,7,0,60,0,1,0.0,2.0,0
697352,1,10,0,7,0,90,0,0,0.0,2.0,0
697390,1,7,2,3,0,120,0,1,0.0,0.0,0
697730,1,8,1,5,0,120,0,1,0.0,1.0,0
697841,1,4,2,7,0,120,0,1,0.0,1.0,0
698007,1,0,0,2,0,60,0,1,0.0,1.0,0
698252,1,12,1,6,0,60,0,1,0.0,2.0,0
1197062,0,1,2,10,1,60,0,1,0.0,3.0,0
1209065,1,9,1,8,2,60,0,1,0.0,1.0,0
1373661,1,7,0,7,1,60,0,1,0.0,0.0,0
1459010,1,4,2,2,1,180,0,1,0.0,3.0,0
1484626,1,10,1,2,1,90,0,1,0.0,1.0,0
1794309,1,1,2,10,1,60,0,1,0.0,0.0,0
1808407,0,11,0,8,1,60,0,1,0.0,1.0,0
1811098,1,11,0,7,2,120,0,1,0.0,0.0,0
1812797,0,0,1,9,1,90,0,1,0.0,1.0,0
1871306,0,8,0,9,1,60,1,1,0.0,1.0,0
1876461,1,6,1,5,1,120,0,1,0.0,3.0,0
1991049,1,8,0,6,1,60,0,1,0.0,1.0,1
2031234,1,8,1,6,1,60,0,1,0.0,1.0,1
2038885,0,8,2,2,1,90,0,1,0.0,2.0,0
2106468,1,6,0,5,1,210,0,1,0.0,0.0,1
2337919,0,9,0,5,0,135,1,1,0.0,1.0,0
2345307,0,8,0,5,0,60,1,1,0.0,2.0,1
2348143,1,5,2,8,1,60,0,1,0.0,0.0,0
2355701,1,0,1,8,1,60,0,1,0.0,1.0,0
2369962,1,8,2,6,0,60,1,1,0.0,0.0,0
2398169,0,8,0,10,1,60,0,0,0.0,2.0,0
2471812,0,6,0,10,0,120,0,1,0.0,2.0,0
2488965,1,7,1,6,0,60,0,1,0.0,2.0,0
2524969,0,6,0,4,0,120,0,1,0.0,0.0,0
2546595,1,11,2,4,0,60,0,1,0.0,1.0,0
2574453,1,11,0,4,0,120,0,1,0.0,2.0,0
2600000,1,8,2,8,0,150,0,1,0.0,0.0,0
2635658,1,3,2,1,0,180,0,1,0.0,1.0,0
2639205,1,9,0,4,1,120,0,1,0.0,0.0,0
2639339,0,11,0,6,1,120,0,1,0.0,2.0,0
2672908,1,1,0,5,0,120,0,1,0.0,0.0,0
2698109,1,0,2,8,0,60,1,1,0.0,0.0,0
2716795,0,3,0,6,0,120,0,1,0.0,0.0,0
26915,1,10,2,1,1,30,0,0,0.0,1.0,0
32553,1,5,0,7,0,60,0,1,0.0,0.0,0
40508,1,11,0,5,1,90,0,1,0.0,3.0,0
100758,0,3,0,2,0,150,0,1,0.0,0.0,0
101414,1,12,2,8,1,105,0,1,0.0,0.0,0
110461,1,6,1,2,0,80,0,1,0.0,3.0,0
111383,1,3,2,6,1,60,0,1,0.0,0.0,0
125619,1,0,2,4,0,60,1,1,0.0,0.0,0
171107,0,11,0,2,0,270,1,1,0.0,0.0,0
227811,1,11,0,7,0,30,0,1,0.0,0.0,0
231673,1,5,1,8,0,60,0,1,0.0,0.0,0
238249,1,0,0,6,0,30,0,0,0.0,0.0,0
255449,1,6,0,3,0,60,0,1,0.0,2.0,0
282585,1,6,2,2,0,90,0,0,0.0,1.0,0
283811,1,5,1,5,1,60,0,1,0.0,0.0,0
288769,0,9,0,5,0,60,0,1,0.0,1.0,0
330354,0,11,2,4,0,60,0,1,0.0,0.0,0
330937,1,0,2,5,0,60,0,1,0.0,3.0,0
336277,1,5,0,4,1,60,0,1,0.0,2.0,0
348708,1,11,2,3,0,60,0,1,0.0,5.0,0
355205,1,11,2,6,0,120,0,1,0.0,0.0,0
357493,1,0,2,5,1,60,0,0,0.0,0.0,0
359590,0,9,0,2,0,30,1,1,0.0,3.0,0
365405,1,6,0,6,1,30,0,0,0.0,1.0,0
388252,1,11,2,8,0,60,0,1,0.0,2.0,0
400208,0,8,2,6,0,30,1,1,0.0,1.0,0
402808,1,0,1,4,1,60,0,1,0.0,4.0,0
413190,1,0,2,4,0,60,0,0,0.0,0.0,0
444925,1,2,0,9,0,30,0,1,0.0,4.0,0
470674,1,3,0,7,1,90,0,1,0.0,0.0,0
481934,1,6,4,8,1,60,0,1,0.0,0.0,0
484361,1,10,3,2,0,30,0,0,0.0,0.0,0
490327,1,5,0,9,0,120,0,1,0.0,1.0,0
493743,1,7,0,7,0,90,0,1,0.0,0.0,0
494383,1,12,0,5,0,60,0,1,0.0,0.0,0
502303,1,12,0,1,1,60,0,0,0.0,3.0,0
502479,1,6,1,4,1,60,1,1,0.0,2.0,0
503015,1,10,1,4,0,60,0,1,0.0,4.0,0
507300,1,6,2,4,0,30,0,0,0.0,4.0,0
509402,1,6,2,10,0,30,0,0,0.0,2.0,0
512693,1,0,1,3,1,60,0,1,0.0,2.0,0
514040,1,11,1,4,0,90,0,1,0.0,6.0,0
518805,1,8,0,2,0,30,0,1,0.0,13.0,0
518906,1,5,2,8,0,60,0,1,0.0,1.0,0
520337,1,0,0,2,0,90,0,1,0.0,0.0,0
528961,0,6,0,9,0,30,0,0,0.0,1.0,0
529503,1,6,2,6,1,60,0,1,0.0,5.0,0
539775,1,7,0,7,0,60,0,1,0.0,3.0,0
543576,1,5,2,2,0,30,0,0,0.0,2.0,0
549139,1,1,2,7,0,30,0,1,0.0,4.0,0
554999,1,5,0,2,0,120,1,1,0.0,3.0,0
555020,1,7,2,7,0,30,0,1,0.0,0.0,0
555925,1,0,0,2,0,90,0,1,0.0,0.0,0
556742,1,0,2,7,0,30,0,0,0.0,3.0,0
559519,1,6,0,6,0,30,0,0,0.0,2.0,0
559645,1,4,1,6,0,60,0,0,0.0,4.0,0
560924,1,9,2,4,0,60,0,1,0.0,2.0,0
561740,1,11,2,8,0,30,0,1,0.0,3.0,0
561787,1,9,2,7,0,120,0,1,0.0,1.0,0
562315,1,9,2,5,0,60,1,1,0.0,2.0,0
562675,1,3,2,7,0,30,0,1,0.0,0.0,0
563990,1,12,2,7,0,60,0,1,0.0,4.0,0
566306,1,5,0,6,1,60,0,1,0.0,0.0,0
566970,1,0,0,5,0,60,0,1,0.0,0.0,0
567892,1,7,0,4,1,60,0,0,0.0,3.0,0
568751,1,5,1,8,0,120,0,1,0.0,0.0,0
571617,1,5,0,3,0,60,0,1,0.0,0.0,0
571710,1,3,2,3,0,60,0,1,0.0,3.0,0
571711,1,9,2,3,0,60,0,1,0.0,8.0,0
571754,1,7,0,8,0,30,0,1,0.0,0.0,0
572021,1,3,2,6,0,60,0,0,0.0,5.0,0
572146,1,9,2,2,0,30,0,0,0.0,3.0,0
572186,1,11,0,1,0,60,1,1,0.0,0.0,0
572403,1,9,0,10,0,30,0,0,0.0,1.0,0
572658,1,4,2,1,1,60,0,1,0.0,0.0,0
573110,1,0,2,10,0,60,0,1,0.0,0.0,0
573242,1,11,0,3,0,60,0,1,0.0,0.0,0
573244,1,7,0,10,0,60,0,1,0.0,0.0,0
573547,1,0,2,10,1,90,0,1,0.0,4.0,0
573944,0,8,2,3,0,240,0,1,0.0,6.0,0
574101,1,9,2,7,1,60,0,0,0.0,3.0,0
574670,1,3,0,2,0,60,0,1,0.0,1.0,0
574888,1,9,2,3,0,60,0,0,0.0,1.0,0
575208,1,11,2,6,0,60,0,1,0.0,1.0,0
575469,1,3,1,1,1,60,0,1,0.0,0.0,0
576202,1,4,2,2,1,60,0,0,0.0,5.0,0
576298,1,10,1,5,0,30,0,1,0.0,0.0,0
576301,1,4,1,2,0,60,0,1,0.0,3.0,0
576409,1,11,0,5,0,90,0,1,0.0,1.0,0
576481,0,7,2,10,0,60,0,1,0.0,1.0,0
576631,1,4,0,4,0,60,0,0,0.0,9.0,0
576834,1,9,0,4,0,60,0,1,0.0,3.0,0
577887,1,1,0,3,0,90,0,1,0.0,5.0,0
578472,1,6,2,10,1,60,0,0,0.0,6.0,0
578722,1,1,2,3,0,30,0,1,0.0,0.0,0
579098,1,9,2,8,1,120,0,1,0.0,0.0,0
579199,0,1,2,8,0,90,0,0,0.0,2.0,0
579206,1,10,0,2,1,60,0,0,0.0,6.0,0
579499,1,9,2,4,0,60,0,1,0.0,1.0,0
579604,1,5,2,8,0,30,0,0,0.0,0.0,0
581047,1,1,0,8,0,90,0,1,0.0,0.0,0
581453,0,4,0,3,0,60,0,1,0.0,0.0,0
582170,1,11,0,2,0,60,0,1,0.0,3.0,0
582983,1,5,0,8,0,60,0,1,0.0,4.0,0
583427,0,11,2,4,0,60,0,1,0.0,0.0,0
583833,1,6,2,7,0,60,0,1,0.0,2.0,0
583844,1,3,2,1,0,60,0,1,0.0,0.0,0
584115,1,0,2,1,0,60,0,1,0.0,2.0,0
584444,1,5,0,6,0,90,0,1,0.0,1.0,0
585056,1,5,0,5,0,60,0,1,0.0,0.0,0
585758,1,12,2,1,0,60,0,0,0.0,0.0,0
586314,1,5,0,6,1,60,0,0,0.0,0.0,0
586587,1,5,2,9,0,60,0,1,0.0,0.0,0
587226,1,6,2,2,0,30,1,0,0.0,0.0,0
588583,1,3,1,4,0,60,0,0,0.0,1.0,0
588706,1,3,2,7,0,90,0,1,0.0,2.0,0
588852,1,3,2,5,0,90,0,1,0.0,0.0,0
588974,1,11,2,2,1,60,0,1,0.0,2.0,0
589472,1,12,2,3,0,90,0,1,0.0,0.0,0
589484,1,5,2,1,0,30,0,1,0.0,0.0,0
589555,1,1,0,9,0,90,0,1,0.0,1.0,0
589799,1,10,2,9,0,30,0,0,0.0,4.0,0
590436,1,5,1,1,0,60,0,1,0.0,1.0,0
590942,1,1,0,3,0,60,0,1,0.0,0.0,0
591178,1,12,1,7,0,30,0,1,0.0,0.0,0
593845,1,5,2,6,0,60,0,0,0.0,5.0,0
594458,1,5,2,3,0,60,0,0,0.0,0.0,0
594755,1,4,2,8,0,120,0,1,0.0,4.0,0
595362,1,5,0,3,0,60,0,1,0.0,1.0,0
595453,1,3,2,2,0,30,0,1,0.0,0.0,0
595515,1,10,0,5,1,30,0,0,0.0,4.0,0
595990,0,3,2,4,1,30,0,1,0.0,13.0,0
596137,1,0,2,9,0,30,0,1,0.0,7.0,0
596404,1,3,2,4,1,90,0,0,0.0,2.0,0
598547,1,10,2,1,0,30,0,0,0.0,1.0,0
598821,1,11,0,6,0,60,0,1,0.0,2.0,0
599520,1,5,0,8,0,60,0,1,0.0,0.0,0
599982,1,11,0,8,0,60,0,1,0.0,5.0,0
600077,1,6,2,8,0,30,0,0,0.0,0.0,0
600978,1,0,2,10,0,90,0,1,0.0,1.0,0
601157,1,11,2,5,0,60,0,1,0.0,5.0,0
601223,1,10,2,2,0,60,0,1,0.0,6.0,0
601370,0,3,0,7,1,60,0,1,0.0,4.0,0
602037,1,7,2,7,0,30,0,1,0.0,5.0,0
602244,1,6,1,3,0,60,0,0,0.0,1.0,0
602659,1,6,0,8,0,60,0,1,0.0,0.0,0
602944,1,5,0,8,0,60,1,0,0.0,6.0,0
603357,1,8,2,8,1,90,0,1,0.0,5.0,0
604875,1,10,0,7,1,30,0,1,0.0,2.0,0
605262,1,6,0,8,0,60,0,1,0.0,0.0,0
606190,1,1,2,4,1,60,0,1,0.0,1.0,0
606303,1,4,0,7,0,60,0,1,0.0,0.0,0
606606,1,6,0,3,0,30,0,0,0.0,6.0,0
607883,1,5,2,4,1,60,0,1,0.0,0.0,0
608591,1,4,2,3,0,30,0,1,0.0,5.0,0
608967,1,8,2,3,0,60,1,0,0.0,7.0,0
609490,1,12,2,5,0,30,0,1,0.0,0.0,0
610143,1,8,0,5,0,30,0,0,0.0,3.0,0
610695,1,11,2,3,0,60,0,1,0.0,6.0,0
611565,0,6,0,6,0,30,1,1,0.0,0.0,0
1400592,1,6,0,1,1,90,0,1,0.0,3.0,0
1837015,1,3,2,4,1,30,0,0,0.0,3.0,0
2115680,1,5,2,1,1,60,0,1,0.0,1.0,0
2435050,0,5,2,1,0,90,1,1,0.0,0.0,0
2513333,1,0,0,9,0,60,0,0,0.0,7.0,0
2518880,1,6,1,2,1,60,0,0,0.0,0.0,0
2541992,1,10,2,4,0,60,0,1,0.0,5.0,0
2610857,1,12,2,1,1,120,0,1,0.0,1.0,0
2614546,1,12,1,1,1,30,0,1,0.0,4.0,0
2670012,1,4,0,2,0,90,0,1,0.0,6.0,0
121574,0,0,0,2,0,30,0,0,0.0,0.0,0
174512,1,11,2,10,0,60,0,1,0.0,0.0,0
293670,1,8,0,5,1,30,0,1,0.0,2.0,0
303774,1,6,2,3,0,30,0,1,0.0,0.0,0
359728,1,3,2,3,0,60,0,1,0.0,3.0,0
382432,1,9,2,1,1,60,0,1,0.0,4.0,0
407428,1,11,2,4,0,60,0,0,0.0,4.0,0
422341,1,1,2,9,0,60,0,1,0.0,4.0,0
488828,1,5,0,7,0,30,0,0,0.0,0.0,0
491570,0,12,0,6,0,120,0,1,0.0,2.0,0
498261,1,12,2,2,0,60,0,1,0.0,0.0,0
505333,1,10,2,1,0,60,0,0,0.0,3.0,0
510545,1,5,0,1,0,60,0,1,0.0,0.0,0
513211,1,3,0,5,0,60,0,0,0.0,6.0,1
516728,1,7,2,9,0,60,0,0,0.0,4.0,1
532570,0,10,0,5,0,120,0,1,0.0,0.0,0
536996,1,1,0,9,1,30,0,1,0.0,3.0,0
547100,1,6,2,7,0,30,0,0,0.0,0.0,0
550197,1,5,2,5,0,120,0,0,0.0,2.0,1
553914,1,12,0,1,0,30,0,1,0.0,0.0,0
554988,1,3,0,2,0,30,0,1,0.0,4.0,0
558492,0,6,1,3,0,90,0,0,0.0,3.0,0
563902,1,4,0,5,0,30,0,1,0.0,2.0,0
569620,0,6,2,9,0,60,0,0,0.0,2.0,0
571946,1,5,0,5,1,60,0,1,0.0,0.0,1
572249,1,1,2,3,0,90,0,0,0.0,1.0,1
573072,1,11,2,6,0,60,0,1,0.0,0.0,0
589001,1,0,2,4,0,60,0,1,0.0,1.0,0
589083,1,6,1,4,1,45,0,1,0.0,0.0,0
592080,1,6,2,2,1,60,0,1,0.0,0.0,0
593941,1,11,0,2,0,60,1,1,0.0,0.0,0
604490,1,5,1,1,1,90,0,1,0.0,2.0,1
605136,0,6,1,2,0,45,0,1,0.0,0.0,0
606290,1,1,2,2,0,60,0,1,0.0,0.0,0
608694,1,0,2,9,0,60,0,1,0.0,0.0,0
615112,1,10,2,3,1,30,0,0,0.0,8.0,0
616976,1,12,0,9,0,60,0,1,0.0,0.0,0
618701,1,5,2,1,0,90,0,1,0.0,0.0,0
618768,1,0,2,9,0,90,0,1,0.0,0.0,0
619887,1,1,2,6,0,180,0,1,0.0,1.0,0
620260,1,5,0,4,1,60,0,0,0.0,5.0,0
620434,1,0,2,7,0,30,0,1,0.0,0.0,0
621853,1,0,2,5,0,30,0,1,0.0,0.0,0
623105,1,5,2,7,0,30,0,0,0.0,2.0,0
623111,1,12,0,1,0,120,1,1,0.0,0.0,0
624034,1,1,0,8,0,30,0,1,0.0,3.0,0
624050,1,0,2,6,0,30,0,1,0.0,1.0,0
626789,1,9,2,5,0,30,0,1,0.0,0.0,0
628686,1,0,2,5,0,90,0,1,0.0,0.0,0
629234,1,3,2,1,0,30,0,1,0.0,0.0,0
629283,1,6,2,2,1,30,0,1,0.0,4.0,0
629421,1,0,1,10,0,60,0,1,0.0,0.0,0
629765,1,3,2,2,1,30,0,1,0.0,0.0,0
630120,0,3,0,5,0,30,0,1,0.0,0.0,0
630416,1,6,0,6,0,30,0,1,0.0,1.0,0
1683692,1,11,0,5,1,60,0,1,0.0,0.0,0
1863564,1,4,1,1,1,60,0,1,0.0,0.0,0
1878160,1,8,0,8,1,150,0,1,0.0,0.0,1
2295254,1,5,1,2,1,30,0,1,0.0,0.0,0
2388492,0,6,2,8,1,30,0,1,0.0,3.0,0
2554047,1,1,0,4,0,60,0,1,0.0,3.0,0
2619011,1,12,0,8,1,60,0,1,0.0,0.0,0
2662742,1,6,2,8,0,60,0,0,0.0,2.0,0
28770,1,6,2,3,0,30,0,0,0.0,0.0,0
46048,1,0,0,9,1,30,0,1,0.0,4.0,0
164708,1,3,0,5,0,60,0,1,0.0,6.0,0
177186,1,0,0,6,0,30,0,1,0.0,1.0,0
236512,1,5,2,6,1,120,0,0,0.0,6.0,0
247653,1,3,0,5,0,90,0,1,0.0,1.0,0
270764,1,6,0,9,0,60,0,1,0.0,3.0,0
302363,1,12,0,4,0,30,0,1,0.0,5.0,0
337741,1,3,2,4,0,50,0,1,0.0,0.0,0
342187,1,4,2,2,0,60,0,0,0.0,1.0,0
390332,1,5,2,3,1,60,0,1,0.0,1.0,0
391572,1,11,0,2,0,60,0,1,0.0,1.0,0
402906,1,3,1,4,0,30,0,1,0.0,0.0,0
432484,1,6,0,5,1,30,0,1,0.0,3.0,0
443701,0,9,0,10,1,60,0,1,0.0,2.0,0
444814,1,3,1,4,0,60,0,1,0.0,3.0,0
472845,1,11,2,4,0,30,0,0,0.0,0.0,0
501422,1,5,0,7,0,60,0,1,0.0,3.0,0
510435,1,10,2,6,0,30,0,1,0.0,3.0,1
521350,1,6,1,1,0,30,1,0,0.0,3.0,0
551117,1,8,0,9,0,30,0,1,0.0,3.0,0
553753,1,5,2,3,0,60,0,1,0.0,2.0,0
555051,1,7,2,10,0,60,0,1,0.0,3.0,0
559113,0,6,0,9,0,120,0,0,0.0,6.0,0
560953,1,0,2,6,0,60,0,1,0.0,3.0,0
564562,1,10,0,8,0,60,0,1,0.0,3.0,0
567926,1,6,1,7,0,120,0,1,0.0,0.0,0
570278,1,0,0,7,1,90,0,1,0.0,6.0,0
573600,1,6,2,8,0,60,0,1,0.0,2.0,0
573922,1,4,0,9,0,60,0,1,0.0,0.0,0
574565,1,11,2,2,0,60,0,0,0.0,4.0,0
596423,1,8,2,1,0,60,0,1,0.0,0.0,1
599059,1,6,2,8,0,30,0,0,0.0,1.0,1
601599,1,6,1,8,0,60,0,0,0.0,2.0,0
602745,1,6,1,7,0,30,0,1,0.0,3.0,0
603700,1,12,2,2,0,60,0,0,0.0,1.0,0
612157,1,5,2,2,0,60,0,0,0.0,0.0,0
627457,1,9,0,10,0,60,0,1,0.0,2.0,0
633868,1,10,2,5,1,60,0,0,0.0,6.0,0
633995,1,3,0,4,0,90,0,0,0.0,2.0,0
635552,1,8,2,8,0,60,0,0,0.0,0.0,0
637292,1,6,1,3,0,60,0,1,0.0,0.0,0
637601,1,12,1,4,1,60,0,1,0.0,5.0,0
637846,1,6,0,3,0,30,0,1,0.0,0.0,0
641629,1,9,0,10,0,60,0,0,0.0,4.0,0
641716,1,10,2,1,0,90,1,1,0.0,0.0,0
643644,1,5,2,8,0,60,0,0,0.0,2.0,0
643755,1,11,2,4,0,60,0,1,0.0,2.0,0
644064,0,11,1,7,0,60,0,1,0.0,4.0,0
644163,1,10,0,9,0,60,0,1,0.0,5.0,0
645045,1,12,1,9,0,90,0,1,0.0,0.0,0
645151,1,11,2,2,0,60,0,1,0.0,0.0,0
645462,1,11,0,8,1,90,0,1,0.0,0.0,0
646218,0,1,0,2,0,60,0,1,0.0,2.0,0
646722,1,11,2,7,0,60,0,1,0.0,0.0,0
647405,0,9,0,4,0,60,1,1,0.0,0.0,0
647791,1,11,3,1,0,30,0,1,0.0,1.0,0
648429,1,8,1,10,0,60,0,1,0.0,1.0,0
648440,1,1,0,4,0,120,0,1,0.0,2.0,0
648652,1,10,2,9,0,120,0,1,0.0,4.0,0
648834,1,6,1,9,0,60,0,1,0.0,5.0,0
649200,1,4,0,2,0,90,0,1,0.0,6.0,0
649310,1,2,0,6,0,60,0,0,0.0,1.0,0
649332,1,11,1,5,0,60,0,1,0.0,1.0,0
649720,1,10,0,6,0,120,0,1,0.0,5.0,0
649755,1,9,2,4,0,60,0,1,0.0,0.0,0
649783,1,3,0,3,0,120,0,1,0.0,4.0,0
650137,1,3,0,8,0,60,0,1,0.0,0.0,0
650192,1,4,2,7,0,30,0,1,0.0,0.0,0
650223,1,12,2,2,0,120,0,1,0.0,0.0,0
650334,1,9,2,5,0,60,0,1,0.0,0.0,0
650384,1,0,2,5,0,30,0,1,0.0,0.0,0
651086,1,8,2,9,0,120,0,1,0.0,0.0,0
651191,1,3,0,3,1,60,0,1,0.0,0.0,0
651361,1,9,2,6,0,120,0,1,0.0,0.0,0
651384,1,8,0,10,0,60,0,1,0.0,1.0,0
651915,1,10,0,8,0,90,0,1,0.0,2.0,0
652233,1,3,1,2,0,30,0,1,0.0,4.0,0
652606,1,4,2,4,0,90,0,1,0.0,0.0,0
652667,1,3,2,8,0,120,0,1,0.0,2.0,0
653090,1,6,2,5,1,60,0,0,0.0,0.0,0
653608,1,5,2,1,0,120,0,0,0.0,2.0,0
653661,1,7,2,8,0,30,0,0,0.0,4.0,0
654325,1,10,0,3,0,60,0,1,0.0,2.0,0
654570,1,0,2,3,0,60,0,1,0.0,0.0,0
654579,0,6,0,5,0,60,0,1,0.0,0.0,0
654925,1,6,2,4,1,60,0,0,0.0,2.0,0
654933,1,1,0,1,0,90,0,1,0.0,7.0,0
655383,0,7,2,9,0,360,0,1,0.0,0.0,0
655468,1,6,2,3,0,120,0,0,0.0,1.0,0
655634,1,8,0,10,1,60,0,1,0.0,0.0,0
656825,0,0,0,9,0,120,0,1,0.0,2.0,0
656906,1,6,0,6,0,60,0,0,0.0,5.0,0
656928,1,0,2,2,0,120,0,1,0.0,0.0,0
674296,1,0,0,5,0,30,0,1,0.0,2.0,0
674457,1,10,2,2,0,30,0,0,0.0,3.0,0
675104,1,5,1,3,0,90,0,1,0.0,0.0,0
675391,1,0,0,5,0,60,1,1,0.0,4.0,0
675853,1,11,2,4,1,90,0,1,0.0,2.0,0
675972,1,11,2,5,0,90,0,1,0.0,4.0,0
676025,1,8,2,2,0,60,0,1,0.0,4.0,0
677250,0,7,2,8,1,60,0,1,0.0,4.0,0
677507,1,8,2,5,0,90,1,1,0.0,4.0,0
677711,1,6,0,5,0,30,1,0,0.0,8.0,0
677772,0,11,0,5,0,60,0,1,0.0,2.0,0
677776,0,1,0,7,0,60,0,1,0.0,5.0,0
678613,1,6,2,6,2,60,0,1,0.0,4.0,0
678852,0,6,2,5,0,30,0,1,0.0,6.0,0
679883,0,7,2,2,0,60,0,1,0.0,1.0,0
680074,0,3,2,2,0,150,0,1,0.0,3.0,0
680563,1,3,2,1,1,30,0,1,0.0,2.0,0
680614,1,6,0,8,0,60,0,1,0.0,4.0,0
680678,1,12,2,4,1,30,0,1,0.0,4.0,0
680829,0,4,0,2,0,60,0,1,0.0,4.0,0
681095,1,6,0,10,0,30,0,1,0.0,1.0,0
681852,1,11,0,5,0,60,0,1,0.0,6.0,0
682319,1,8,2,5,1,120,0,1,0.0,3.0,0
682554,1,5,2,4,0,30,1,1,0.0,9.0,0
682575,0,3,2,3,0,90,0,1,0.0,3.0,0
682673,0,7,1,4,0,60,0,1,0.0,0.0,0
683170,1,6,1,3,0,60,0,0,0.0,0.0,0
685913,1,8,1,10,0,30,0,1,0.0,0.0,0
685991,1,0,0,7,0,60,0,1,0.0,0.0,0
686339,0,10,0,7,0,60,0,1,0.0,3.0,0
686365,0,7,2,2,0,30,0,0,0.0,2.0,0
686462,1,10,0,6,0,60,0,1,0.0,5.0,0
687367,0,3,2,1,0,120,0,1,0.0,3.0,0
688942,0,0,0,1,0,60,0,1,0.0,0.0,0
689618,1,6,0,6,0,30,0,1,0.0,0.0,0
689944,1,6,0,7,0,30,0,1,0.0,0.0,0
690470,1,6,2,5,1,60,0,1,0.0,3.0,0
690736,1,6,2,8,0,60,0,0,0.0,4.0,0
694081,1,3,1,2,0,60,0,1,0.0,3.0,0
694106,1,3,2,3,0,120,0,1,0.0,0.0,0
694548,1,4,0,2,0,90,0,1,0.0,6.0,0
694658,0,3,2,2,1,120,0,1,0.0,0.0,0
695921,1,6,2,6,2,30,0,0,0.0,0.0,0
696464,1,7,2,3,0,30,0,1,0.0,1.0,0
696796,1,4,0,2,0,60,0,1,0.0,3.0,0
698717,1,6,0,1,0,30,1,0,0.0,0.0,0
699038,1,6,0,5,0,30,0,1,0.0,3.0,0
699049,1,6,0,5,0,40,0,1,0.0,0.0,0
